transfer_id,customer_id,transfer_ts,source_country,dest_country,corridor,send_currency,dest_currency,send_amount_gbp,fee_gbp,total_cost_gbp,fx_mid_rate,fx_spread,customer_rate,recipient_amount,fx_margin_gbp,n_line_items
536638,16244,2010-12-02 11:41:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,1056.63,8.66,1065.29,5.05,0.0123,4.987885,5270.35,13.0,63
536639,15111,2010-12-02 11:45:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,288.5,2.74,291.24,1150.0,0.0051,1144.135,330082.95,1.47,16
536641,12748,2010-12-02 11:46:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,4.25,0.73,4.98,5.8,0.0141,5.71822,24.3,0.06,1
536643,14390,2010-12-02 11:57:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,223.7,1.99,225.69,1.17,0.0107,1.157481,258.93,2.39,27
536663,16546,2010-12-02 12:07:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,299.4,2.66,302.06,1.17,0.0107,1.157481,346.55,3.2,6
536667,15260,2010-12-02 12:09:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,362.5,2.97,365.47,5.8,0.0141,5.71822,2072.85,5.11,16
536670,15260,2010-12-02 12:09:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,58.0,0.73,58.73,5.8,0.0141,5.71822,331.66,0.82,1
536671,13305,2010-12-02 12:10:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,136.2,0.82,137.02,355.0,0.0123,350.6335,47756.28,1.68,5
536672,14491,2010-12-02 12:10:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,127.2,1.04,128.24,5.8,0.0141,5.71822,727.36,1.79,4
536673,14060,2010-12-02 12:11:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,339.84,2.79,342.63,5.8,0.0141,5.71822,1943.28,4.79,8
536674,15923,2010-12-02 12:16:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,127.08,1.21,128.29,1150.0,0.0051,1144.135,145396.68,0.65,21
536676,16752,2010-12-02 12:18:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,207.5,1.89,209.39,1.17,0.0107,1.157481,240.18,2.22,9
536681,17287,2010-12-02 12:22:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,113.92,1.08,115.0,1150.0,0.0051,1144.135,130339.86,0.58,13
536685,17850,2010-12-02 12:23:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,380.46,3.61,384.07,1150.0,0.0051,1144.135,435297.6,1.94,17
536688,17850,2010-12-02 12:24:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,22.2,0.81,23.01,1150.0,0.0051,1144.135,25399.8,0.11,2
536690,17850,2010-12-02 12:25:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,331.26,3.15,334.41,1150.0,0.0051,1144.135,379006.16,1.69,17
536693,17850,2010-12-02 12:26:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,22.2,0.81,23.01,1150.0,0.0051,1144.135,25399.8,0.11,2
536698,15363,2010-12-02 12:28:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,326.0,1.55,327.55,1.27,0.0101,1.257173,409.84,3.29,16
536707,12915,2010-12-02 12:33:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,199.65,1.18,200.83,200.0,0.014,197.2,39370.98,2.8,13
536732,15544,2010-12-02 12:47:00,United Kingdom,India,United Kingdom -> India,GBP,INR,354.54,1.49,356.03,105.0,0.0047,104.5065,37051.73,1.67,26
536733,15738,2010-12-02 12:50:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,329.65,1.55,331.2,1.27,0.0101,1.257173,414.43,3.33,14
536735,17381,2010-12-02 12:58:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,211.2,1.25,212.45,200.0,0.014,197.2,41648.64,2.96,1
536736,17381,2010-12-02 12:59:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,824.88,4.87,829.75,200.0,0.014,197.2,162666.34,11.55,5
536738,15827,2010-12-02 13:06:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,98.18,1.42,99.6,71.0,0.0075,70.4675,6918.5,0.74,7
536739,14180,2010-12-02 13:08:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,201.75,1.65,203.4,5.8,0.0141,5.71822,1153.65,2.84,12
536740,15827,2010-12-02 13:08:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,92.75,1.42,94.17,71.0,0.0075,70.4675,6535.86,0.7,7
536741,13117,2010-12-02 13:11:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,202.12,1.55,203.67,1.27,0.0101,1.257173,254.1,2.04,15
536742,16916,2010-12-02 13:14:00,United Kingdom,India,United Kingdom -> India,GBP,INR,198.08,1.37,199.45,105.0,0.0047,104.5065,20700.65,0.93,50
536743,17964,2010-12-02 13:32:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,261.76,1.55,263.31,1.27,0.0101,1.257173,329.08,2.64,35
536744,14466,2010-12-02 13:36:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,379.75,3.61,383.36,1150.0,0.0051,1144.135,434485.27,1.94,10
536745,17235,2010-12-02 13:38:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,341.9,2.8,344.7,5.05,0.0123,4.987885,1705.36,4.21,10
536746,16510,2010-12-02 13:39:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,248.1,1.31,249.41,355.0,0.0123,350.6335,86992.17,3.05,13
536747,17802,2010-12-02 13:44:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,100.2,1.97,102.17,15.5,0.0124,15.3078,1533.84,1.24,12
536748,15107,2010-12-02 13:45:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,116.0,1.44,117.44,5.05,0.0123,4.987885,578.59,1.43,5
536749,17976,2010-12-02 13:49:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,353.19,3.36,356.55,1150.0,0.0051,1144.135,404097.04,1.8,65
536750,17850,2010-12-02 14:04:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,434.8,4.13,438.93,1150.0,0.0051,1144.135,497469.9,2.22,19
536751,17850,2010-12-02 14:05:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,22.2,0.81,23.01,1150.0,0.0051,1144.135,25399.8,0.11,2
536752,17850,2010-12-02 14:06:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,390.66,3.71,394.37,1150.0,0.0051,1144.135,446967.78,1.99,19
536753,17850,2010-12-02 14:07:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,22.2,0.81,23.01,1150.0,0.0051,1144.135,25399.8,0.11,2
536754,14449,2010-12-02 14:09:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,210.24,2.0,212.24,1150.0,0.0051,1144.135,240542.94,1.07,50
536759,16781,2010-12-02 14:26:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,311.25,2.55,313.8,5.8,0.0141,5.71822,1779.8,4.39,17
536761,13491,2010-12-02 14:30:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,98.9,1.55,100.45,1.27,0.0101,1.257173,124.33,1.0,7
536762,16186,2010-12-02 14:40:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,307.68,2.92,310.6,1150.0,0.0051,1144.135,352027.46,1.57,20
536763,17685,2010-12-02 14:42:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,452.52,3.12,455.64,71.0,0.0075,70.4675,31887.95,3.39,12
536769,17581,2010-12-02 14:47:00,United Kingdom,India,United Kingdom -> India,GBP,INR,668.4,2.81,671.21,105.0,0.0047,104.5065,69852.14,3.14,31
536771,17581,2010-12-02 14:49:00,United Kingdom,India,United Kingdom -> India,GBP,INR,118.38,1.37,119.75,105.0,0.0047,104.5065,12371.48,0.56,7
536777,15732,2010-12-02 15:00:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,138.1,1.89,139.99,1.17,0.0107,1.157481,159.85,1.48,5
536778,13138,2010-12-02 15:03:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,193.23,1.02,194.25,355.0,0.0123,350.6335,67752.91,2.38,14
536779,15823,2010-12-02 15:08:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,15.0,0.82,15.82,355.0,0.0123,350.6335,5259.5,0.18,1
536781,17460,2010-12-02 15:14:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,50.4,1.42,51.82,71.0,0.0075,70.4675,3551.56,0.38,1
536782,17567,2010-12-02 15:18:00,United Kingdom,India,United Kingdom -> India,GBP,INR,517.95,2.18,520.13,105.0,0.0047,104.5065,54129.14,2.43,27
536783,15061,2010-12-02 15:19:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,4076.48,38.73,4115.21,1150.0,0.0051,1144.135,4664043.44,20.79,38
536784,15061,2010-12-02 15:20:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,2170.9,20.62,2191.52,1150.0,0.0051,1144.135,2483802.67,11.07,25
536785,15061,2010-12-02 15:22:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,2730.96,25.94,2756.9,1150.0,0.0051,1144.135,3124586.92,13.93,6
536786,15061,2010-12-02 15:23:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,324.0,3.08,327.08,1150.0,0.0051,1144.135,370699.74,1.65,2
536787,17850,2010-12-02 15:24:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,192.46,1.83,194.29,1150.0,0.0051,1144.135,220200.22,0.98,13
536788,15061,2010-12-02 15:25:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,75.0,0.81,75.81,1150.0,0.0051,1144.135,85810.12,0.38,1
536789,17850,2010-12-02 15:25:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,22.2,0.81,23.01,1150.0,0.0051,1144.135,25399.8,0.11,2
536790,17850,2010-12-02 15:26:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,532.01,5.05,537.06,1150.0,0.0051,1144.135,608691.26,2.71,17
536791,17850,2010-12-02 15:27:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,44.4,0.81,45.21,1150.0,0.0051,1144.135,50799.59,0.23,2
536792,15061,2010-12-02 15:28:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,30.0,0.81,30.81,1150.0,0.0051,1144.135,34324.05,0.15,1
536793,16203,2010-12-02 15:39:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,170.7,0.9,171.6,355.0,0.0123,350.6335,59853.14,2.1,11
536794,13767,2010-12-02 15:40:00,United Kingdom,India,United Kingdom -> India,GBP,INR,322.8,1.37,324.17,105.0,0.0047,104.5065,33734.7,1.52,4
536795,15640,2010-12-02 15:40:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,333.72,1.55,335.27,1.27,0.0101,1.257173,419.54,3.37,7
536796,15574,2010-12-02 15:46:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,375.65,3.08,378.73,5.05,0.0123,4.987885,1873.7,4.62,121
536797,16770,2010-12-02 15:49:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,130.8,1.39,132.19,1.17,0.0094,1.159002,151.6,1.23,6
536798,17838,2010-12-02 15:55:00,United Kingdom,India,United Kingdom -> India,GBP,INR,717.16,3.01,720.17,105.0,0.0047,104.5065,74947.88,3.37,31
536799,17228,2010-12-02 16:00:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,183.3,1.5,184.8,5.8,0.0141,5.71822,1048.15,2.58,18
536800,14829,2010-12-02 16:12:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,236.97,1.55,238.52,1.27,0.0101,1.257173,297.91,2.39,19
536802,17412,2010-12-02 16:29:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,197.3,1.16,198.46,200.0,0.014,197.2,38907.56,2.76,8
536803,14911,2010-12-02 16:33:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,22.5,1.49,23.99,1150.0,0.0127,1135.395,25546.39,0.29,1
536804,14031,2010-12-02 16:34:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,1714.25,10.11,1724.36,200.0,0.014,197.2,338050.1,24.0,25
536805,14775,2010-12-02 16:38:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,406.56,3.86,410.42,1150.0,0.0051,1144.135,465159.53,2.07,20
536806,12971,2010-12-02 16:42:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,45.12,0.81,45.93,1150.0,0.0051,1144.135,51623.37,0.23,5
536808,17659,2010-12-02 16:46:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,247.8,1.55,249.35,1.27,0.0101,1.257173,311.53,2.5,12
536809,15299,2010-12-02 16:48:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,1003.2,8.23,1011.43,5.05,0.0123,4.987885,5003.85,12.34,1
536810,15299,2010-12-02 16:50:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,303.96,2.49,306.45,5.05,0.0123,4.987885,1516.12,3.74,1
536811,15299,2010-12-02 16:51:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,527.85,4.33,532.18,5.05,0.0123,4.987885,2632.86,6.49,1
536813,15646,2010-12-02 16:59:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,189.8,1.55,191.35,1.27,0.0101,1.257173,238.61,1.92,17
536819,13402,2010-12-02 17:12:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,308.28,2.53,310.81,5.05,0.0123,4.987885,1537.67,3.79,17
536821,17757,2010-12-02 17:17:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,143.45,1.39,144.84,1.17,0.0094,1.159002,166.26,1.35,23
536823,13011,2010-12-02 17:22:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,50.55,0.82,51.37,355.0,0.0123,350.6335,17724.52,0.62,3
536824,13798,2010-12-02 17:24:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,408.0,3.35,411.35,5.05,0.0123,4.987885,2035.06,5.02,1
536830,16754,2010-12-02 17:38:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,2002.4,10.61,2013.01,355.0,0.0123,350.6335,702108.52,24.63,2
536831,16029,2010-12-02 17:40:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,569.4,4.67,574.07,5.05,0.0123,4.987885,2840.1,7.0,4
536832,16634,2010-12-02 17:41:00,United Kingdom,India,United Kingdom -> India,GBP,INR,164.8,1.37,166.17,105.0,0.0047,104.5065,17222.67,0.77,8
536833,18239,2010-12-02 17:48:00,United Kingdom,India,United Kingdom -> India,GBP,INR,438.1,1.84,439.94,105.0,0.0047,104.5065,45784.3,2.06,29
536834,14576,2010-12-02 17:51:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,35.4,1.76,37.16,139.0,0.009,137.749,4876.31,0.32,1
536835,13145,2010-12-02 18:06:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,295.0,1.74,296.74,200.0,0.014,197.2,58174.0,4.13,1
536836,18168,2010-12-02 18:08:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,263.3,2.5,265.8,1150.0,0.0051,1144.135,301250.75,1.34,27
536837,14395,2010-12-02 18:15:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,308.68,2.75,311.43,1.17,0.0107,1.157481,357.29,3.3,27
536838,14865,2010-12-02 18:23:00,United Kingdom,India,United Kingdom -> India,GBP,INR,37.2,1.37,38.57,105.0,0.0047,104.5065,3887.64,0.17,3
536839,15093,2010-12-02 18:25:00,United Kingdom,India,United Kingdom -> India,GBP,INR,623.73,2.62,626.35,105.0,0.0047,104.5065,65183.84,2.93,16
536840,12738,2010-12-02 18:27:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,155.35,0.78,156.13,15.5,0.0094,15.3543,2385.29,1.46,11
536841,16150,2010-12-02 18:27:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,393.42,2.87,396.29,139.0,0.009,137.749,54193.21,3.54,22
536842,17552,2010-12-02 18:45:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,263.62,2.16,265.78,5.05,0.0123,4.987885,1314.91,3.24,11
536843,17552,2010-12-02 18:46:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,34.9,1.44,36.34,5.05,0.0123,4.987885,174.08,0.43,2
536844,14236,2010-12-02 18:49:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,189.3,1.55,190.85,5.8,0.0141,5.71822,1082.46,2.67,3
536845,17961,2010-12-02 19:18:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,127.55,1.39,128.94,1.17,0.0094,1.159002,147.83,1.2,29
536846,14573,2010-12-02 19:59:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,413.1,2.85,415.95,71.0,0.0075,70.4675,29110.12,3.1,76
536847,17135,2010-12-03 09:31:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,215.58,1.77,217.35,5.8,0.0141,5.71822,1232.73,3.04,9
536848,13408,2010-12-03 09:39:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,534.0,4.38,538.38,5.05,0.0123,4.987885,2663.53,6.57,3
536849,17396,2010-12-03 09:45:00,United Kingdom,Ghana,United Kingdom -> Ghana,GBP,GHS,397.5,1.97,399.47,15.5,0.0124,15.3078,6084.85,4.93,3
536851,12967,2010-12-03 09:49:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,1368.4,12.18,1380.58,1.17,0.0107,1.157481,1583.9,14.64,15
536852,12686,2010-12-03 09:51:00,France,Romania,France -> Romania,GBP,RON,89.14,1.27,90.41,5.8,0.0129,5.72518,510.34,1.15,7
536856,13370,2010-12-03 10:26:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,754.87,4.76,759.63,1.17,0.0094,1.159002,874.9,7.1,39
536857,16883,2010-12-03 10:33:00,United Kingdom,Romania,United Kingdom -> Romania,GBP,RON,128.03,1.05,129.08,5.8,0.0141,5.71822,732.1,1.81,17
536858,13520,2010-12-03 10:36:00,Switzerland,Philippines,Switzerland -> Philippines,GBP,PHP,303.4,1.79,305.19,71.0,0.0089,70.3681,21349.68,2.7,6
536859,12841,2010-12-03 10:43:00,United Kingdom,India,United Kingdom -> India,GBP,INR,294.25,1.37,295.62,105.0,0.0047,104.5065,30751.04,1.38,24
536860,16905,2010-12-03 10:43:00,United Kingdom,India,United Kingdom -> India,GBP,INR,254.4,1.37,255.77,105.0,0.0047,104.5065,26586.45,1.2,10
536861,12427,2010-12-03 10:44:00,Germany,USA,Germany -> USA,GBP,USD,303.5,2.25,305.75,1.27,0.0067,1.261491,382.86,2.03,10
536863,17967,2010-12-03 11:19:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,123.07,1.42,124.49,71.0,0.0075,70.4675,8672.44,0.92,48
536874,16891,2010-12-03 11:35:00,United Kingdom,India,United Kingdom -> India,GBP,INR,232.26,1.37,233.63,105.0,0.0047,104.5065,24272.68,1.09,69
536884,14589,2010-12-03 11:42:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,39.75,0.81,40.56,1150.0,0.0051,1144.135,45479.37,0.2,3
536890,14156,2010-12-03 11:48:00,EIRE,Ghana,EIRE -> Ghana,GBP,GHS,322.2,1.87,324.07,15.5,0.0053,15.41785,4967.63,1.71,3
536938,14680,2010-12-03 12:05:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,1680.88,9.92,1690.8,200.0,0.014,197.2,331469.54,23.53,14
536943,17884,2010-12-03 12:11:00,United Kingdom,USA,United Kingdom -> USA,GBP,USD,187.51,1.55,189.06,1.27,0.0101,1.257173,235.73,1.89,28
536944,12557,2010-12-03 12:20:00,Spain,USA,Spain -> USA,GBP,USD,620.0,6.39,626.39,1.27,0.0136,1.252728,776.69,8.43,5
536945,14083,2010-12-03 12:24:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,309.54,2.54,312.08,5.05,0.0123,4.987885,1543.95,3.81,66
536946,13013,2010-12-03 12:28:00,United Kingdom,India,United Kingdom -> India,GBP,INR,841.94,3.54,845.48,105.0,0.0047,104.5065,87988.2,3.96,29
536947,13013,2010-12-03 12:29:00,United Kingdom,India,United Kingdom -> India,GBP,INR,686.4,2.88,689.28,105.0,0.0047,104.5065,71733.26,3.23,38
536954,17809,2010-12-03 12:41:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,425.0,2.25,427.25,355.0,0.0123,350.6335,149019.24,5.23,1
536956,14210,2010-12-03 12:43:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,304.95,2.5,307.45,5.05,0.0123,4.987885,1521.06,3.75,15
536957,17809,2010-12-03 12:43:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,791.7,4.2,795.9,355.0,0.0123,350.6335,277596.54,9.74,13
536960,16477,2010-12-03 12:48:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,225.65,2.14,227.79,1150.0,0.0051,1144.135,258174.06,1.15,14
536967,12600,2010-12-03 12:57:00,Germany,Romania,Germany -> Romania,GBP,RON,76.5,1.65,78.15,5.8,0.0099,5.74258,439.31,0.76,2
536968,16013,2010-12-03 13:09:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,534.0,5.07,539.07,1150.0,0.0051,1144.135,610968.09,2.72,2
536969,16013,2010-12-03 13:10:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,528.0,5.02,533.02,1150.0,0.0051,1144.135,604103.28,2.69,1
536970,17949,2010-12-03 13:12:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,1314.0,12.48,1326.48,1150.0,0.0051,1144.135,1503393.39,6.7,1
536971,12779,2010-12-03 13:40:00,Poland,Kenya,Poland -> Kenya,GBP,KES,248.16,2.68,250.84,200.0,0.0096,198.08,49155.53,2.38,8
536972,16926,2010-12-03 13:42:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,230.25,2.05,232.3,1.17,0.0107,1.157481,266.51,2.46,14
536973,17787,2010-12-03 13:43:00,United Kingdom,India,United Kingdom -> India,GBP,INR,736.28,3.09,739.37,105.0,0.0047,104.5065,76946.05,3.46,31
536974,12682,2010-12-03 13:59:00,France,USA,France -> USA,GBP,USD,336.24,1.9,338.14,1.27,0.0123,1.254379,421.77,4.14,16
536975,14911,2010-12-03 14:04:00,EIRE,Nigeria,EIRE -> Nigeria,GBP,NGN,1705.65,6.82,1712.47,1150.0,0.0127,1135.395,1936586.48,21.66,71
536976,14723,2010-12-03 14:18:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,149.8,1.76,151.56,139.0,0.009,137.749,20634.8,1.35,19
536977,17954,2010-12-03 14:18:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,108.78,1.39,110.17,1.17,0.0094,1.159002,126.08,1.02,14
536980,17819,2010-12-03 14:26:00,United Kingdom,Pakistan,United Kingdom -> Pakistan,GBP,PKR,591.47,3.13,594.6,355.0,0.0123,350.6335,207389.2,7.28,12
536981,14723,2010-12-03 14:26:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,101.14,1.76,102.9,139.0,0.009,137.749,13931.93,0.91,24
536983,12712,2010-12-03 14:30:00,Germany,Ghana,Germany -> Ghana,GBP,GHS,175.53,0.78,176.31,15.5,0.0094,15.3543,2695.14,1.65,9
536984,17841,2010-12-03 14:35:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,339.54,3.23,342.77,1150.0,0.0051,1144.135,388479.6,1.73,29
536985,15373,2010-12-03 14:40:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,334.3,2.74,337.04,5.05,0.0123,4.987885,1667.45,4.11,11
536986,16140,2010-12-03 14:40:00,United Kingdom,Germany,United Kingdom -> Germany,GBP,EUR,124.14,1.89,126.03,1.17,0.0107,1.157481,143.69,1.33,7
536987,17198,2010-12-03 14:54:00,United Kingdom,Kenya,United Kingdom -> Kenya,GBP,KES,272.01,1.6,273.61,200.0,0.014,197.2,53640.37,3.81,53
536988,17238,2010-12-03 15:05:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,254.39,1.86,256.25,139.0,0.009,137.749,35041.97,2.29,38
536989,17238,2010-12-03 15:10:00,United Kingdom,Bangladesh,United Kingdom -> Bangladesh,GBP,BDT,115.7,1.76,117.46,139.0,0.009,137.749,15937.56,1.04,22
536990,12793,2010-12-03 15:14:00,Portugal,USA,Portugal -> USA,GBP,USD,131.8,1.44,133.24,1.27,0.0057,1.262761,166.43,0.75,7
536992,15769,2010-12-03 15:16:00,United Kingdom,Nigeria,United Kingdom -> Nigeria,GBP,NGN,91.8,0.87,92.67,1150.0,0.0051,1144.135,105031.59,0.47,1
536993,14396,2010-12-03 15:19:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,110.35,1.42,111.77,71.0,0.0075,70.4675,7776.09,0.83,34
536994,14898,2010-12-03 15:25:00,United Kingdom,Poland,United Kingdom -> Poland,GBP,PLN,98.5,1.44,99.94,5.05,0.0123,4.987885,491.31,1.21,3
537022,12725,2010-12-03 15:45:00,Italy,India,Italy -> India,GBP,INR,427.8,4.11,431.91,105.0,0.0102,103.929,44460.83,4.36,24
537023,16725,2010-12-03 16:02:00,United Kingdom,India,United Kingdom -> India,GBP,INR,122.15,1.37,123.52,105.0,0.0047,104.5065,12765.47,0.57,25
537026,12395,2010-12-03 16:35:00,Belgium,Poland,Belgium -> Poland,GBP,PLN,346.1,2.7,348.8,5.05,0.0069,5.015155,1735.75,2.39,12
537030,16455,2010-12-03 16:44:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,246.3,1.7,248.0,71.0,0.0075,70.4675,17356.15,1.85,13
537031,16455,2010-12-03 16:45:00,United Kingdom,Philippines,United Kingdom -> Philippines,GBP,PHP,135.0,1.42,136.42,71.0,0.0075,70.4675,9513.11,1.01,6
537034,13081,2010-12-03 17:20:00,United Kingdom,France,United Kingdom -> France,GBP,EUR,2355.18,14.84,2370.02,1.17,0.0094,1.159002,2729.66,22.14,73
